iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2022-02-09,1185361.0,54122.0,39735.286,6963.0,20.0,21.571,23104.118,1054.903,774.489,135.717,0.39,0.42,1.65,285.0,5.555,,,,,9632.0,187.739,5020558.0,589150.0,97.857,11.483,170890.0,3.331,0.2325,4.3,people tested,116238422.0,44759452.0,44222342.0,28772362.0,165345.0,239115.0,226.56,87.24,86.19,56.08,4661.0,7442.0,0.015,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-10,1239287.0,53926.0,43518.714,7012.0,49.0,25.143,24155.2,1051.083,848.232,136.672,0.955,0.49,1.59,282.0,5.497,,,,,9825.0,191.501,5503815.0,483257.0,107.276,9.419,239827.0,4.675,0.1815,5.5,people tested,116464264.0,44765422.0,44236277.0,28978343.0,225842.0,215080.0,227.0,87.25,86.22,56.48,4192.0,6515.0,0.013,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-11,1294205.0,54918.0,46169.571,7045.0,33.0,26.714,25225.619,1070.418,899.901,137.316,0.643,0.521,1.54,271.0,5.282,,,,,9739.0,189.825,6075288.0,571473.0,118.415,11.139,321367.0,6.264,0.1437,7.0,people tested,116800054.0,44773784.0,44255990.0,29286084.0,335790.0,204789.0,227.66,87.27,86.26,57.08,3992.0,5915.0,0.012,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-12,1350630.0,56425.0,48706.0,7081.0,36.0,29.714,26325.41,1099.791,949.339,138.017,0.702,0.579,1.55,275.0,5.36,,,232.0,4.522,9600.0,187.116,6627061.0,551773.0,129.169,10.755,400092.0,7.798,0.1217,8.2,people tested,116987622.0,44779538.0,44268221.0,29455672.0,187568.0,198730.0,228.02,87.28,86.28,57.41,3873.0,5696.0,0.011,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-13,1405246.0,54616.0,51469.0,7102.0,21.0,30.857,27389.942,1064.532,1003.193,138.427,0.409,0.601,1.57,288.0,5.613,,,,,9556.0,186.258,6955478.0,328417.0,135.571,6.401,446909.0,8.711,0.1152,8.7,people tested,116997602.0,44779906.0,44268820.0,29464685.0,9980.0,198235.0,228.04,87.28,86.29,57.43,3864.0,5684.0,0.011,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,8745.2,1.33,8.22,170.45451
KOR,Asia,South Korea,2022-02-14,1462421.0,57175.0,54391.429,7163.0,61.0,34.429,28504.352,1114.41,1060.155,139.616,1.189,0.671,1.6,306.0,5.964,,,,,9476.0,184.699,7239911.0,284433.0,141.115,5.544,487443.0,9.501,0.1116,9.0,people tested,117215861.0,44790397.0,44282470.0,29658819.0,218259.0,189763.0,228.47,87.3,86.31,57.81,3699.0,6006.0,0.012,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-15,1552851.0,90430.0,60230.286,7202.0,39.0,37.0,30266.941,1762.59,1173.961,140.376,0.76,0.721,1.66,314.0,6.12,,,,,9306.0,181.385,7931502.0,691591.0,154.595,13.48,500013.0,9.746,0.1205,8.3,people tested,117376134.0,44800282.0,44293199.0,29798495.0,160273.0,186151.0,228.78,87.32,86.33,58.08,3628.0,6582.0,0.013,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-16,1645978.0,93127.0,65802.429,7238.0,36.0,39.286,32082.099,1815.158,1282.569,141.077,0.702,0.766,1.68,313.0,6.101,,,,,9523.0,185.615,8604911.0,673409.0,167.72,13.126,512050.0,9.98,0.1285,7.8,people tested,117524315.0,44809581.0,44302851.0,29927750.0,148181.0,183699.0,229.07,87.34,86.35,58.33,3581.0,7161.0,0.014,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-17,1755806.0,109828.0,73788.429,7283.0,45.0,38.714,34222.78,2140.68,1438.226,141.954,0.877,0.755,1.69,389.0,7.582,,,,,9626.0,187.622,9185535.0,580624.0,179.037,11.317,525960.0,10.252,0.1403,7.1,people tested,117713430.0,44818793.0,44312900.0,30097615.0,189115.0,178452.0,229.44,87.36,86.37,58.66,3478.0,7624.0,0.015,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-18,1858009.0,102203.0,80543.429,7354.0,71.0,44.143,36214.839,1992.06,1569.889,143.338,1.384,0.86,1.61,385.0,7.504,,,,,9855.0,192.086,9897028.0,711493.0,192.905,13.868,545963.0,10.641,0.1475,6.8,people tested,117989438.0,44830353.0,44328222.0,30346755.0,276008.0,169912.0,229.98,87.38,86.4,59.15,3312.0,8081.0,0.016,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-19,1962837.0,104828.0,87458.143,7405.0,51.0,46.286,38258.064,2043.224,1704.665,144.332,0.994,0.902,1.58,408.0,7.952,,,,,9902.0,193.002,10588329.0,691301.0,206.379,13.474,565895.0,11.03,0.1545,6.5,people tested,118141260.0,44836612.0,44337748.0,30482799.0,151822.0,164805.0,230.27,87.39,86.42,59.41,3212.0,8153.0,0.016,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-20,2058184.0,95347.0,93276.857,7450.0,45.0,49.714,40116.492,1858.428,1818.079,145.209,0.877,0.969,1.56,439.0,8.557,,,,,10191.0,198.635,11055943.0,467614.0,215.494,9.114,585781.0,11.418,0.1592,6.3,people tested,118150445.0,44836978.0,44338330.0,30491036.0,9185.0,164692.0,230.29,87.39,86.42,59.43,3210.0,8153.0,0.016,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,9249.1,1.39,7.88,180.2761296
KOR,Asia,South Korea,2022-02-21,2157734.0,99550.0,99330.429,7508.0,58.0,49.286,42056.842,1940.35,1936.07,146.34,1.13,0.961,1.57,480.0,9.356,,,367.0,7.153,10354.0,201.812,11449266.0,393323.0,223.16,7.666,601336.0,11.721,0.1652,6.1,people tested,118326483.0,44845163.0,44343908.0,30653330.0,176038.0,158660.0,230.63,87.41,86.43,59.75,3092.0,7824.0,0.015,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-22,2329182.0,171448.0,110904.429,7607.0,99.0,57.857,45398.57,3341.729,2161.661,148.27,1.93,1.128,1.65,480.0,9.356,,,,,10656.0,207.698,12341575.0,892309.0,240.552,17.392,630010.0,12.28,0.176,5.7,people tested,118452440.0,44851529.0,44347850.0,30768987.0,125957.0,153758.0,230.88,87.42,86.44,59.97,2997.0,7321.0,0.014,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-23,2499188.0,170006.0,121887.143,7689.0,82.0,64.429,48712.193,3313.622,2375.728,149.868,1.598,1.256,1.62,512.0,9.979,,,,,10853.0,211.538,13184200.0,842625.0,256.976,16.424,654184.0,12.751,0.1863,5.4,people tested,118573612.0,44857379.0,44351532.0,30880646.0,121172.0,149900.0,231.11,87.43,86.45,60.19,2922.0,6828.0,0.013,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-24,2665077.0,165889.0,129895.857,7783.0,94.0,71.429,51945.569,3233.377,2531.827,151.7,1.832,1.392,1.53,581.0,11.324,,,,,11175.0,217.814,14074016.0,889816.0,274.32,17.344,698354.0,13.612,0.186,5.4,people tested,118741099.0,44863676.0,44361991.0,31031386.0,167487.0,146810.0,231.44,87.44,86.47,60.48,2862.0,6412.0,0.012,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-25,2831283.0,166206.0,139039.143,7895.0,112.0,77.286,55185.125,3239.556,2710.041,153.883,2.183,1.506,1.47,655.0,12.767,,,,,11604.0,226.176,14930026.0,856010.0,291.004,16.685,719000.0,14.014,0.1934,5.2,people tested,118995738.0,44872638.0,44375925.0,31263143.0,254639.0,143757.0,231.94,87.46,86.49,60.94,2802.0,6041.0,0.012,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-26,2994841.0,163558.0,147429.143,7944.0,49.0,77.0,58373.068,3187.943,2873.572,154.838,0.955,1.501,1.42,643.0,12.533,,,,,12092.0,235.688,15751698.0,821672.0,307.02,16.015,737624.0,14.377,0.1999,5.0,people tested,119129339.0,44877563.0,44384402.0,31383343.0,133601.0,141154.0,232.2,87.47,86.51,61.17,2751.0,5850.0,0.011,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-02-27,3134456.0,139615.0,153753.143,8058.0,114.0,86.857,61094.333,2721.265,2996.834,157.06,2.222,1.693,1.38,663.0,12.923,,,,,12364.0,240.989,16308716.0,557018.0,317.877,10.857,750396.0,14.626,0.2049,4.9,people tested,119136173.0,44877787.0,44384857.0,31389498.0,6834.0,140818.0,232.21,87.47,86.51,61.18,2745.0,5830.0,0.011,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,10430.8,1.56,18.35,203.3088898
KOR,Asia,South Korea,2022-02-28,3273449.0,138993.0,159387.857,8170.0,112.0,94.571,63803.475,2709.141,3106.662,159.243,2.183,1.843,1.34,715.0,13.936,,,655.0,12.767,12440.0,242.471,16765950.0,457234.0,326.789,8.912,759526.0,14.804,0.2099,4.8,people tested,119299611.0,44883449.0,44393173.0,31538968.0,163438.0,139018.0,232.53,87.48,86.53,61.47,2710.0,5469.0,0.011,46.3,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-01,3492686.0,219237.0,166214.857,8266.0,96.0,94.143,68076.668,4273.194,3239.728,161.114,1.871,1.835,1.37,727.0,14.17,,,,,12606.0,245.706,17834536.0,1068586.0,347.617,20.828,784709.0,15.295,0.2118,4.7,people tested,119305323.0,44883649.0,44393532.0,31544122.0,5712.0,121840.0,232.54,87.48,86.53,61.48,2375.0,4589.0,0.009,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-02,3691488.0,198802.0,170328.571,8394.0,128.0,100.714,71951.56,3874.891,3319.91,163.609,2.495,1.963,1.39,762.0,14.852,,,,,12350.0,240.716,18385157.0,550621.0,358.349,10.732,742994.0,14.482,0.2292,4.4,people tested,119388523.0,44885891.0,44397903.0,31620715.0,83200.0,116416.0,232.7,87.49,86.54,61.63,2269.0,4073.0,0.008,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-03,3958326.0,266838.0,184749.857,8580.0,186.0,113.857,77152.554,5200.995,3600.998,167.235,3.625,2.219,1.51,766.0,14.93,,,,,12161.0,237.033,19240896.0,855739.0,375.028,16.679,738126.0,14.387,0.2503,4.0,people tested,119474135.0,44887893.0,44402175.0,31700057.0,85612.0,104719.0,232.87,87.49,86.55,61.79,2041.0,3460.0,0.007,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-04,4212652.0,254326.0,197338.429,8796.0,216.0,128.714,82109.675,4957.121,3846.364,171.445,4.21,2.509,1.48,797.0,15.534,,,,,12109.0,236.019,20112097.0,871201.0,392.009,16.981,740296.0,14.429,0.2666,3.8,people tested,119604974.0,44891397.0,44409902.0,31819675.0,130839.0,87034.0,233.12,87.5,86.56,62.02,1696.0,2680.0,0.005,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-05,4456264.0,243612.0,208774.714,8957.0,161.0,144.714,86857.967,4748.292,4069.271,174.583,3.138,2.821,1.43,896.0,17.464,,,,,12193.0,237.656,20949416.0,837319.0,408.329,16.32,742531.0,14.473,0.2812,3.6,people tested,119667800.0,44893691.0,44415521.0,31874588.0,62826.0,76923.0,233.25,87.5,86.57,62.13,1499.0,2304.0,0.004,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-06,4666977.0,210713.0,218931.571,9096.0,139.0,148.286,90965.018,4107.051,4267.241,177.292,2.709,2.89,1.39,885.0,17.25,,,,,12030.0,234.479,21512548.0,563132.0,419.306,10.976,743405.0,14.49,0.2945,3.4,people tested,119669856.0,44893764.0,44415717.0,31876375.0,2056.0,76240.0,233.25,87.5,86.57,62.13,1486.0,2282.0,0.004,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,12312.1,1.82,29.35,239.9776989
KOR,Asia,South Korea,2022-03-07,4869691.0,202714.0,228034.571,9282.0,186.0,158.857,94916.159,3951.141,4444.669,180.917,3.625,3.096,1.34,955.0,18.614,,,819.0,15.963,11957.0,233.056,22014796.0,502248.0,429.095,9.789,749835.0,14.615,0.3041,3.3,people tested,119761481.0,44901644.0,44421604.0,31954242.0,91625.0,65981.0,233.43,87.52,86.58,62.28,1286.0,2599.0,0.005,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-08,5212118.0,342427.0,245633.143,9440.0,158.0,167.714,101590.475,6674.316,4787.687,183.997,3.08,3.269,1.39,1007.0,19.628,,,,,12006.0,234.011,23110817.0,1096021.0,450.458,21.363,753754.0,14.692,0.3259,3.1,people tested,119829713.0,44907530.0,44426836.0,32011360.0,68232.0,74913.0,233.56,87.53,86.59,62.39,1460.0,3412.0,0.007,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-09,5539650.0,327532.0,264023.143,9646.0,206.0,178.857,107974.469,6383.994,5146.13,188.012,4.015,3.486,1.37,1087.0,21.187,,,,,12528.0,244.186,24080570.0,969753.0,469.359,18.902,813630.0,15.859,0.3245,3.1,people tested,119841052.0,44908608.0,44428099.0,32020358.0,11339.0,64647.0,233.58,87.53,86.6,62.41,1260.0,3245.0,0.006,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-10,5822626.0,282976.0,266328.571,9875.0,229.0,185.0,113490.013,5515.544,5191.066,192.476,4.463,3.606,1.35,1113.0,21.694,,,,,12919.0,251.807,24724014.0,643444.0,481.901,12.542,783303.0,15.268,0.34,2.9,people tested,119931416.0,44913799.0,44434515.0,32099122.0,90364.0,65326.0,233.76,87.54,86.61,62.57,1273.0,3701.0,0.007,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-11,6206277.0,383651.0,284803.571,10144.0,269.0,192.571,120967.834,7477.821,5551.166,197.719,5.243,3.753,1.44,1116.0,21.752,,,,,13017.0,253.717,25878339.0,1154325.0,504.4,22.499,823749.0,16.056,0.3457,2.9,people tested,120059144.0,44922740.0,44448473.0,32203955.0,127728.0,64881.0,234.01,87.56,86.64,62.77,1265.0,4478.0,0.009,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-12,6556453.0,350176.0,300027.0,10395.0,251.0,205.429,127793.188,6825.353,5847.889,202.611,4.892,4.004,1.43,1066.0,20.778,,,,,13161.0,256.524,26865977.0,987638.0,523.65,19.25,845223.0,16.474,0.355,2.8,people tested,120106419.0,44926738.0,44453870.0,32241835.0,47275.0,62660.0,234.1,87.57,86.65,62.84,1221.0,4721.0,0.009,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-13,6866222.0,309769.0,314177.857,10595.0,200.0,214.143,133830.959,6037.772,6123.706,206.509,3.898,4.174,1.42,1074.0,20.934,,,,,13324.0,259.701,27570127.0,704150.0,537.375,13.725,865368.0,16.867,0.3631,2.8,people tested,120107400.0,44926820.0,44453977.0,32242627.0,981.0,62506.0,234.1,87.57,86.65,62.84,1218.0,4722.0,0.009,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-14,7228550.0,362328.0,336979.857,10888.0,293.0,229.429,140893.17,7062.21,6568.144,212.22,5.711,4.472,1.38,1158.0,22.571,,,881.0,17.172,13324.0,259.701,28134501.0,564374.0,548.375,11.0,874244.0,17.04,0.3855,2.6,people tested,120176037.0,44930516.0,44458899.0,32302649.0,68637.0,59222.0,234.24,87.58,86.66,62.96,1154.0,4125.0,0.008,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-15,7629275.0,400725.0,345308.143,11052.0,164.0,230.286,148703.784,7810.614,6730.473,215.417,3.197,4.489,1.34,1196.0,23.311,,,,,13445.0,262.059,29156594.0,1022093.0,568.297,19.922,863682.0,16.834,0.3998,2.5,people tested,120229861.0,44933025.0,44462238.0,32350629.0,53824.0,57164.0,234.34,87.58,86.66,63.06,1114.0,3642.0,0.007,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-16,8250592.0,621317.0,387277.429,11481.0,429.0,262.143,160814.003,12110.219,7548.505,223.779,8.362,5.109,1.45,1244.0,24.247,,,,,13434.0,261.845,29873291.0,716697.0,582.267,13.969,827532.0,16.13,0.468,2.1,people tested,120283608.0,44935279.0,44464717.0,32399650.0,53747.0,63222.0,234.45,87.58,86.67,63.15,1232.0,3810.0,0.007,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-17,8657609.0,407017.0,404997.571,11782.0,301.0,272.429,168747.256,7933.253,7893.892,229.645,5.867,5.31,1.25,1159.0,22.59,,,,,13496.0,263.053,30483289.0,609998.0,594.156,11.89,822754.0,16.036,0.4922,2.0,people tested,120348876.0,44937843.0,44467439.0,32459639.0,65268.0,59637.0,234.57,87.59,86.67,63.27,1162.0,3435.0,0.007,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-18,9038938.0,381329.0,404665.857,12101.0,319.0,279.571,176179.818,7432.563,7887.426,235.863,6.218,5.449,1.11,1049.0,20.446,,,,,13272.0,258.687,31156308.0,673019.0,607.274,13.118,753996.0,14.696,0.5367,1.9,people tested,120452291.0,44942611.0,44473119.0,32552611.0,103415.0,56164.0,234.78,87.6,86.68,63.45,1095.0,2839.0,0.006,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-19,9373646.0,334708.0,402456.143,12428.0,327.0,290.429,182703.682,6523.863,7844.356,242.237,6.374,5.661,1.04,1049.0,20.446,,,,,12961.0,252.626,31750319.0,594011.0,618.852,11.578,697763.0,13.6,0.5768,1.7,people tested,120488858.0,44944697.0,44475048.0,32585163.0,36567.0,54634.0,234.85,87.6,86.69,63.51,1065.0,2566.0,0.005,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-20,9582815.0,209169.0,388084.714,12757.0,329.0,308.857,186780.638,4076.956,7564.24,248.649,6.413,6.02,1.01,1033.0,20.134,,,,,12718.0,247.889,32130535.0,380216.0,626.263,7.411,651487.0,12.698,0.5957,1.7,people tested,120489504.0,44944722.0,44475081.0,32585751.0,646.0,54586.0,234.85,87.6,86.69,63.51,1064.0,2557.0,0.005,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-03-21,9936540.0,353725.0,386855.714,13141.0,384.0,321.857,193675.165,6894.527,7540.285,256.134,7.485,6.273,1.05,1130.0,22.025,,,975.0,19.004,12577.0,245.141,32519954.0,389419.0,633.853,7.59,626493.0,12.211,0.6175,1.6,people tested,120550853.0,44947003.0,44477375.0,32642529.0,61349.0,53545.0,234.97,87.61,86.69,63.62,1044.0,2355.0,0.005,40.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
